id_pago,id_credito,fecha_pago,monto_pago
PAGO001677,CRED0199,2024-01-24,11980.68
PAGO001678,CRED0199,2024-03-04,13636.57
PAGO001679,CRED0199,2024-04-03,9921.22
PAGO001680,CRED0199,2024-05-13,11096.39
PAGO001681,CRED0199,2024-06-17,14202.11
PAGO001682,CRED0199,2024-07-13,14350.89
PAGO001683,CRED0200,2023-03-03,17091.54
PAGO001684,CRED0200,2023-04-04,14784.15
PAGO001685,CRED0200,2023-05-13,19921.91
PAGO001686,CRED0200,2023-06-21,14849.5
PAGO001687,CRED0200,2023-07-31,22249.94
PAGO001688,CRED0201,2023-07-03,5746.93
PAGO001689,CRED0201,2023-07-28,4838.59
PAGO001690,CRED0201,2023-09-04,4684.84
PAGO001691,CRED0201,2023-09-29,6502.96
PAGO001692,CRED0201,2023-11-02,6650.7
PAGO001693,CRED0201,2023-12-03,6108.73
PAGO001694,CRED0201,2024-01-11,6789.33
PAGO001695,CRED0201,2024-02-16,4701.75
PAGO001696,CRED0202,2025-04-24,19686.6
PAGO001697,CRED0202,2025-06-03,22934.12
PAGO001698,CRED0202,2025-07-09,22927.84
PAGO001699,CRED0202,2025-08-06,17706.64
PAGO001700,CRED0202,2025-09-07,16902.62
PAGO001701,CRED0202,2025-10-13,26472.71
PAGO001702,CRED0203,2026-01-27,4927.07
PAGO001703,CRED0203,2026-02-22,5282.24
PAGO001704,CRED0203,2026-04-03,3902.95
PAGO001705,CRED0203,2026-05-11,3841.89
PAGO001706,CRED0203,2026-06-11,3988.82
PAGO001707,CRED0203,2026-07-18,4039.96
PAGO001708,CRED0203,2026-08-18,4953.86
PAGO001709,CRED0203,2026-09-15,5027.46
PAGO001710,CRED0203,2026-10-11,5336.49
PAGO001711,CRED0203,2026-11-08,5054.8
PAGO001712,CRED0203,2026-12-17,4480.87
PAGO001713,CRED0203,2027-01-15,5404.37
PAGO001714,CRED0203,2027-02-09,4613.93
PAGO001715,CRED0203,2027-03-07,4655.62
PAGO001716,CRED0203,2027-04-14,5176.37
PAGO001717,CRED0203,2027-05-24,5332.37
PAGO001718,CRED0203,2027-06-23,4908.33
PAGO001719,CRED0203,2027-07-23,4978.86
PAGO001720,CRED0203,2027-08-21,3835.68
PAGO001721,CRED0203,2027-09-25,4566.06
PAGO001722,CRED0203,2027-11-01,4410.26
PAGO001723,CRED0203,2027-12-03,4145.73
PAGO001724,CRED0203,2028-01-07,1983.01
PAGO001725,CRED0204,2023-04-14,7353.16
PAGO001726,CRED0204,2023-05-18,9777.27
PAGO001727,CRED0204,2023-06-22,9326.08
PAGO001728,CRED0204,2023-07-23,7568.81
PAGO001729,CRED0204,2023-08-26,9239.2
PAGO001730,CRED0204,2023-09-24,10252.75
PAGO001731,CRED0204,2023-10-24,8610.84
PAGO001732,CRED0204,2023-11-28,9320.85
PAGO001733,CRED0204,2024-01-03,8811.63
PAGO001734,CRED0204,2024-02-10,9196.67
PAGO001735,CRED0204,2024-03-15,9895.58
PAGO001736,CRED0204,2024-04-22,9657.7
PAGO001737,CRED0204,2024-05-20,6964.87
PAGO001738,CRED0204,2024-06-18,7060.45
PAGO001739,CRED0204,2024-07-14,7565.42
PAGO001740,CRED0204,2024-08-13,10260.3
PAGO001741,CRED0204,2024-09-15,7381.52
PAGO001742,CRED0204,2024-10-11,9252.9
PAGO001743,CRED0204,2024-11-14,7579.51
PAGO001744,CRED0204,2024-12-10,6873.42
PAGO001745,CRED0205,2024-05-10,6172.17
PAGO001746,CRED0206,2023-08-24,5476.5
PAGO001747,CRED0206,2023-09-27,5873.48
PAGO001748,CRED0206,2023-10-23,6382.87
PAGO001749,CRED0206,2023-11-29,5270.7
PAGO001750,CRED0206,2024-01-03,6468.69
PAGO001751,CRED0206,2024-01-29,4390.42
PAGO001752,CRED0206,2024-03-02,4805.09
PAGO001753,CRED0206,2024-04-10,6172.39
PAGO001754,CRED0206,2024-05-16,6009.08
PAGO001755,CRED0206,2024-06-16,6054.97
PAGO001756,CRED0206,2024-07-17,3075.25
PAGO001757,CRED0207,2023-05-05,3755.36
PAGO001758,CRED0207,2023-06-04,4147.06
PAGO001759,CRED0207,2023-07-02,3327.75
PAGO001760,CRED0207,2023-08-09,3190.45
PAGO001761,CRED0207,2023-09-11,2981.8
PAGO001762,CRED0207,2023-10-14,2807.63
PAGO001763,CRED0207,2023-11-22,3793.2
PAGO001764,CRED0207,2023-12-21,2855.64
PAGO001765,CRED0207,2024-01-25,3635.28
PAGO001766,CRED0207,2024-02-28,4502.43
PAGO001767,CRED0208,2025-07-01,1714.99
PAGO001768,CRED0208,2025-08-05,2089.38
PAGO001769,CRED0208,2025-09-04,2085.42
PAGO001770,CRED0208,2025-10-04,1998.82
PAGO001771,CRED0208,2025-11-10,1730.77
PAGO001772,CRED0208,2025-12-12,2385.57
PAGO001773,CRED0208,2026-01-16,1928.6
PAGO001774,CRED0208,2026-02-19,1835.43
PAGO001775,CRED0208,2026-03-31,2479.26
PAGO001776,CRED0208,2026-04-25,1749.61
PAGO001777,CRED0208,2026-05-31,2023.42
PAGO001778,CRED0208,2026-07-02,2799.19
PAGO001779,CRED0209,2024-02-03,3423.4
PAGO001780,CRED0209,2024-03-02,2921.03
PAGO001781,CRED0209,2024-04-05,2478.85
PAGO001782,CRED0209,2024-05-11,3078.27
PAGO001783,CRED0209,2024-06-19,3044.6
PAGO001784,CRED0209,2024-07-23,3548.37
PAGO001785,CRED0209,2024-08-23,2840.76
PAGO001786,CRED0209,2024-09-19,3609.5
PAGO001787,CRED0209,2024-10-19,3638.17
PAGO001788,CRED0209,2024-11-13,3216.16
PAGO001789,CRED0209,2024-12-14,3269.3
PAGO001790,CRED0209,2025-01-14,3507.57
PAGO001791,CRED0209,2025-02-21,3471.71
PAGO001792,CRED0209,2025-03-24,3106.98
PAGO001793,CRED0209,2025-05-01,3240.19
PAGO001794,CRED0209,2025-05-28,577.22
PAGO001795,CRED0210,2024-06-07,22304.05
PAGO001796,CRED0210,2024-07-04,19831.67
PAGO001797,CRED0210,2024-08-03,29605.61
PAGO001798,CRED0211,2024-07-04,4315.66
PAGO001799,CRED0211,2024-08-06,3682.47
PAGO001800,CRED0211,2024-09-14,4022.91
PAGO001801,CRED0211,2024-10-22,3542.94
PAGO001802,CRED0211,2024-11-28,4088.8
PAGO001803,CRED0211,2024-12-23,4040.05
PAGO001804,CRED0211,2025-01-19,4215.24
PAGO001805,CRED0211,2025-02-14,4130.99
PAGO001806,CRED0211,2025-03-13,3606.1
PAGO001807,CRED0211,2025-04-10,3502.3
PAGO001808,CRED0211,2025-05-14,2913.73
PAGO001809,CRED0212,2024-09-11,17366.1
PAGO001810,CRED0212,2024-10-18,20104.91
PAGO001811,CRED0212,2024-11-12,17624.79
PAGO001812,CRED0212,2024-12-14,15219.67
PAGO001813,CRED0212,2025-01-20,19924.3
PAGO001814,CRED0212,2025-02-23,21088.11
PAGO001815,CRED0212,2025-03-24,13342.82
PAGO001816,CRED0213,2024-10-04,8535.92
PAGO001817,CRED0213,2024-11-02,9011.64
PAGO001818,CRED0213,2024-11-27,10919.39
PAGO001819,CRED0213,2025-01-03,10768.43
PAGO001820,CRED0213,2025-01-30,9781.8
PAGO001821,CRED0213,2025-03-07,9387.27
PAGO001822,CRED0213,2025-04-05,9171.74
PAGO001823,CRED0213,2025-05-07,11106.84
PAGO001824,CRED0213,2025-06-09,9313.38
PAGO001825,CRED0213,2025-07-09,11336.43
PAGO001826,CRED0213,2025-08-04,12102.14
PAGO001827,CRED0213,2025-09-12,11224.79
PAGO001828,CRED0213,2025-10-09,9722.21
PAGO001829,CRED0213,2025-11-05,9552.59
PAGO001830,CRED0213,2025-12-06,11568.21
PAGO001831,CRED0213,2026-01-15,12527.22
PAGO001832,CRED0213,2026-02-20,14352.69
PAGO001833,CRED0214,2024-10-10,3702.78
PAGO001834,CRED0214,2024-11-06,5113.46
PAGO001835,CRED0214,2024-12-11,4383.05
PAGO001836,CRED0214,2025-01-15,4613.11
PAGO001837,CRED0214,2025-02-18,4749.08
PAGO001838,CRED0214,2025-03-19,3886.37
PAGO001839,CRED0215,2024-05-30,5952.19
PAGO001840,CRED0215,2024-07-04,6165.0
PAGO001841,CRED0215,2024-08-05,7444.08
PAGO001842,CRED0215,2024-09-12,6248.73
PAGO001843,CRED0215,2024-10-18,5857.96
PAGO001844,CRED0215,2024-11-22,7898.83
PAGO001845,CRED0215,2024-12-31,6711.69
PAGO001846,CRED0215,2025-02-03,6825.91
PAGO001847,CRED0215,2025-03-03,5971.76
PAGO001848,CRED0215,2025-03-30,7799.77
PAGO001849,CRED0215,2025-04-28,7935.64
PAGO001850,CRED0215,2025-05-29,6211.82
PAGO001851,CRED0215,2025-06-25,7485.87
PAGO001852,CRED0215,2025-07-20,7821.16
PAGO001853,CRED0215,2025-08-14,7719.76
PAGO001854,CRED0215,2025-09-20,5736.46
PAGO001855,CRED0216,2023-03-16,43464.87
PAGO001856,CRED0216,2023-04-25,45352.13
PAGO001857,CRED0216,2023-05-24,39349.08
PAGO001858,CRED0217,2023-05-11,12360.67
PAGO001859,CRED0217,2023-06-14,9514.73
PAGO001860,CRED0217,2023-07-11,10686.98
PAGO001861,CRED0217,2023-08-05,11872.57
PAGO001862,CRED0217,2023-09-04,12294.06
PAGO001863,CRED0217,2023-10-03,10907.41
PAGO001864,CRED0217,2023-11-02,11443.09
PAGO001865,CRED0217,2023-12-01,12199.14
PAGO001866,CRED0217,2024-01-10,9046.2
PAGO001867,CRED0218,2024-05-16,22289.16
PAGO001868,CRED0218,2024-06-12,20288.54
PAGO001869,CRED0218,2024-07-14,24621.97
PAGO001870,CRED0219,2024-06-27,10010.88
PAGO001871,CRED0219,2024-08-02,8221.86
PAGO001872,CRED0219,2024-09-10,9920.77
PAGO001873,CRED0219,2024-10-06,10261.74
PAGO001874,CRED0219,2024-11-10,7241.1
PAGO001875,CRED0219,2024-12-13,5986.5
PAGO001876,CRED0220,2023-11-07,6175.31
PAGO001877,CRED0220,2023-12-14,6719.16
PAGO001878,CRED0220,2024-01-10,7149.15
PAGO001879,CRED0220,2024-02-16,8444.55
PAGO001880,CRED0220,2024-03-19,7148.32
PAGO001881,CRED0220,2024-04-24,8003.0
PAGO001882,CRED0220,2024-05-30,7064.49
PAGO001883,CRED0220,2024-07-09,8201.67
PAGO001884,CRED0220,2024-08-03,7107.03
PAGO001885,CRED0220,2024-09-01,6931.08
PAGO001886,CRED0220,2024-10-03,5900.44
PAGO001887,CRED0220,2024-11-05,6282.31
PAGO001888,CRED0220,2024-12-05,6128.46
PAGO001889,CRED0220,2025-01-02,7559.48
PAGO001890,CRED0220,2025-02-09,7985.77
PAGO001891,CRED0220,2025-03-09,7049.31
PAGO001892,CRED0220,2025-04-18,7042.22
PAGO001893,CRED0220,2025-05-18,7520.14
PAGO001894,CRED0220,2025-06-25,5745.22
PAGO001895,CRED0220,2025-07-21,6044.74
PAGO001896,CRED0220,2025-08-20,6064.17
PAGO001897,CRED0220,2025-09-15,8211.97
PAGO001898,CRED0220,2025-10-14,5840.28
PAGO001899,CRED0220,2025-11-16,10125.31
PAGO001900,CRED0221,2024-10-24,10465.07
PAGO001901,CRED0221,2024-11-18,11588.94
PAGO001902,CRED0221,2024-12-22,11865.71
PAGO001903,CRED0221,2025-01-22,9860.55
PAGO001904,CRED0221,2025-03-03,11543.82
PAGO001905,CRED0221,2025-04-02,8935.21
PAGO001906,CRED0221,2025-05-10,10471.04
PAGO001907,CRED0221,2025-06-09,10561.11
PAGO001908,CRED0221,2025-07-12,8727.3
PAGO001909,CRED0221,2025-08-16,11765.45
PAGO001910,CRED0221,2025-09-12,8977.28
PAGO001911,CRED0221,2025-10-19,8584.34
PAGO001912,CRED0221,2025-11-13,8866.7
PAGO001913,CRED0221,2025-12-21,11379.61
PAGO001914,CRED0221,2026-01-18,8766.35
PAGO001915,CRED0221,2026-02-13,11585.9
PAGO001916,CRED0221,2026-03-13,8427.23
PAGO001917,CRED0221,2026-04-11,11683.46
PAGO001918,CRED0221,2026-05-06,11663.26
PAGO001919,CRED0221,2026-06-13,10153.81
PAGO001920,CRED0221,2026-07-19,11574.11
PAGO001921,CRED0221,2026-08-26,3984.98
PAGO001922,CRED0222,2023-08-03,11362.0
PAGO001923,CRED0222,2023-08-31,11573.16
PAGO001924,CRED0222,2023-10-03,11819.61
PAGO001925,CRED0222,2023-11-04,13885.39
PAGO001926,CRED0222,2023-12-01,10894.54
PAGO001927,CRED0222,2024-01-08,10773.05
PAGO001928,CRED0222,2024-02-02,12926.63
PAGO001929,CRED0222,2024-02-27,12300.8
PAGO001930,CRED0222,2024-03-26,12022.97
PAGO001931,CRED0222,2024-05-02,12666.09
PAGO001932,CRED0222,2024-06-06,11493.74
PAGO001933,CRED0222,2024-07-04,10281.47
PAGO001934,CRED0222,2024-08-06,10789.75
PAGO001935,CRED0222,2024-09-13,12237.25
PAGO001936,CRED0222,2024-10-16,14275.29
PAGO001937,CRED0222,2024-11-22,13145.27
PAGO001938,CRED0222,2024-12-30,12177.3
PAGO001939,CRED0222,2025-02-08,10395.7
PAGO001940,CRED0222,2025-03-20,10753.84
PAGO001941,CRED0222,2025-04-23,12299.19
PAGO001942,CRED0222,2025-05-30,12429.28
PAGO001943,CRED0223,2024-03-17,1459.34
PAGO001944,CRED0223,2024-04-16,1374.59
PAGO001945,CRED0223,2024-05-23,1823.44
PAGO001946,CRED0223,2024-06-18,1414.16
PAGO001947,CRED0223,2024-07-13,1835.41
PAGO001948,CRED0223,2024-08-11,1910.27
PAGO001949,CRED0224,2026-01-22,8435.87
PAGO001950,CRED0224,2026-02-23,9689.57
PAGO001951,CRED0224,2026-03-21,11134.97
PAGO001952,CRED0224,2026-04-27,10683.24
PAGO001953,CRED0224,2026-05-31,11143.67
PAGO001954,CRED0225,2025-10-13,48150.63
PAGO001955,CRED0225,2025-11-13,50560.28
PAGO001956,CRED0227,2025-04-23,11323.05
PAGO001957,CRED0227,2025-05-23,11220.56
PAGO001958,CRED0227,2025-06-28,9396.21
PAGO001959,CRED0227,2025-07-23,12486.2
PAGO001960,CRED0227,2025-08-19,12575.04
PAGO001961,CRED0227,2025-09-25,9874.03
PAGO001962,CRED0227,2025-11-01,10093.59
PAGO001963,CRED0227,2025-12-02,10564.78
PAGO001964,CRED0227,2025-12-29,12249.25
PAGO001965,CRED0227,2026-02-01,11439.24
PAGO001966,CRED0227,2026-03-09,9850.31
PAGO001967,CRED0227,2026-04-11,4811.67
PAGO001968,CRED0228,2023-02-28,4753.06
PAGO001969,CRED0228,2023-04-06,4985.7
PAGO001970,CRED0228,2023-05-09,4211.44
PAGO001971,CRED0228,2023-06-06,4954.18
PAGO001972,CRED0228,2023-07-10,4530.79
PAGO001973,CRED0228,2023-08-07,5427.23
PAGO001974,CRED0228,2023-09-09,5568.91
PAGO001975,CRED0228,2023-10-12,5216.66
PAGO001976,CRED0228,2023-11-18,4962.97
PAGO001977,CRED0228,2023-12-20,5339.19
PAGO001978,CRED0228,2024-01-28,5192.27
PAGO001979,CRED0228,2024-02-22,2945.49
PAGO001980,CRED0229,2024-07-20,16351.05
PAGO001981,CRED0229,2024-08-21,18370.26
PAGO001982,CRED0229,2024-09-22,19216.05
PAGO001983,CRED0229,2024-10-30,20281.69
PAGO001984,CRED0229,2024-11-24,18534.31
PAGO001985,CRED0229,2024-12-27,15428.62
PAGO001986,CRED0229,2025-01-23,16462.61
PAGO001987,CRED0229,2025-02-27,14246.71
PAGO001988,CRED0229,2025-03-29,15514.49
PAGO001989,CRED0230,2023-09-09,12550.65
PAGO001990,CRED0230,2023-10-12,9465.23
PAGO001991,CRED0230,2023-11-12,10836.43
PAGO001992,CRED0230,2023-12-13,9691.05
PAGO001993,CRED0230,2024-01-14,12457.1
PAGO001994,CRED0230,2024-02-14,9666.53
PAGO001995,CRED0230,2024-03-17,12299.22
PAGO001996,CRED0230,2024-04-22,9759.97
PAGO001997,CRED0231,2024-12-02,21765.71
PAGO001998,CRED0231,2025-01-11,27371.74
PAGO001999,CRED0231,2025-02-06,29824.08
PAGO002000,CRED0231,2025-03-14,27443.37
PAGO002001,CRED0231,2025-04-23,30348.84
PAGO002002,CRED0231,2025-05-26,26083.47
PAGO002003,CRED0231,2025-06-28,25110.36
PAGO002004,CRED0231,2025-07-27,21510.84
PAGO002005,CRED0231,2025-09-03,26159.35
PAGO002006,CRED0232,2025-09-07,9471.33
PAGO002007,CRED0232,2025-10-07,9914.81
PAGO002008,CRED0232,2025-11-04,10887.44
PAGO002009,CRED0232,2025-12-13,9343.67
PAGO002010,CRED0232,2026-01-07,8117.71
PAGO002011,CRED0232,2026-02-07,9601.01
PAGO002012,CRED0232,2026-03-07,9383.16
PAGO002013,CRED0232,2026-04-09,8825.18
PAGO002014,CRED0232,2026-05-12,9026.88
PAGO002015,CRED0232,2026-06-21,11937.68
PAGO002016,CRED0232,2026-07-26,9546.53
PAGO002017,CRED0232,2026-09-04,9780.63
PAGO002018,CRED0232,2026-10-12,10897.4
PAGO002019,CRED0232,2026-11-17,9543.11
PAGO002020,CRED0232,2026-12-24,9198.33
PAGO002021,CRED0232,2027-01-23,10375.66
PAGO002022,CRED0232,2027-02-24,11355.29
PAGO002023,CRED0232,2027-03-29,11314.52
PAGO002024,CRED0232,2027-05-06,11525.23
PAGO002025,CRED0232,2027-06-06,8658.5
PAGO002026,CRED0232,2027-07-05,9978.53
PAGO002027,CRED0232,2027-07-30,8782.63
PAGO002028,CRED0232,2027-09-08,14547.81
PAGO002029,CRED0233,2023-11-13,806.28
PAGO002030,CRED0233,2023-12-23,800.81
PAGO002031,CRED0233,2024-01-18,835.06
PAGO002032,CRED0233,2024-02-17,717.25
PAGO002033,CRED0233,2024-03-21,862.27
PAGO002034,CRED0233,2024-04-18,852.98
PAGO002035,CRED0233,2024-05-23,786.79
PAGO002036,CRED0233,2024-06-28,891.45
PAGO002037,CRED0233,2024-07-31,816.17
PAGO002038,CRED0233,2024-09-07,738.56
PAGO002039,CRED0233,2024-10-08,1467.16
PAGO002040,CRED0234,2023-09-25,2141.15
PAGO002041,CRED0234,2023-11-04,2222.49
PAGO002042,CRED0234,2023-12-13,2314.51
PAGO002043,CRED0234,2024-01-19,2093.47
PAGO002044,CRED0234,2024-02-27,2107.92
PAGO002045,CRED0234,2024-03-27,2297.39
PAGO002046,CRED0234,2024-05-01,1939.8
PAGO002047,CRED0234,2024-06-07,2281.89
PAGO002048,CRED0234,2024-07-04,1665.31
PAGO002049,CRED0234,2024-08-08,1784.74
PAGO002050,CRED0234,2024-09-12,2124.99
PAGO002051,CRED0234,2024-10-15,2086.84
PAGO002052,CRED0234,2024-11-21,1819.2
PAGO002053,CRED0234,2024-12-30,2227.48
PAGO002054,CRED0234,2025-02-04,929.22
PAGO002055,CRED0235,2025-08-17,5940.13
PAGO002056,CRED0235,2025-09-15,5676.99
PAGO002057,CRED0235,2025-10-18,6119.58
PAGO002058,CRED0235,2025-11-14,4600.6
PAGO002059,CRED0235,2025-12-21,4376.74
PAGO002060,CRED0235,2026-01-17,6112.0
PAGO002061,CRED0235,2026-02-26,5303.75
PAGO002062,CRED0235,2026-03-23,5766.81
PAGO002063,CRED0235,2026-04-19,4378.65
PAGO002064,CRED0235,2026-05-18,4337.83
PAGO002065,CRED0235,2026-06-24,4806.22
PAGO002066,CRED0235,2026-07-26,5697.42
PAGO002067,CRED0235,2026-09-03,5466.18
PAGO002068,CRED0235,2026-10-02,5258.61
PAGO002069,CRED0235,2026-11-01,4221.82
PAGO002070,CRED0235,2026-12-07,5952.94
PAGO002071,CRED0235,2027-01-11,5961.0
PAGO002072,CRED0235,2027-02-19,6191.47
PAGO002073,CRED0235,2027-03-24,2687.32
PAGO002074,CRED0236,2025-06-07,26922.86
PAGO002075,CRED0236,2025-07-07,25857.05
PAGO002076,CRED0236,2025-08-15,26258.43
PAGO002077,CRED0236,2025-09-22,25184.68
PAGO002078,CRED0236,2025-10-26,20529.69
PAGO002079,CRED0237,2023-08-21,14291.07
PAGO002080,CRED0237,2023-09-29,11759.48
PAGO002081,CRED0237,2023-11-06,11514.59
PAGO002082,CRED0237,2023-12-10,10244.56
PAGO002083,CRED0237,2024-01-08,11943.0
PAGO002084,CRED0237,2024-02-17,12917.31
PAGO002085,CRED0237,2024-03-28,15015.89
PAGO002086,CRED0237,2024-05-07,11717.41
PAGO002087,CRED0237,2024-06-14,14256.72
PAGO002088,CRED0237,2024-07-16,13724.66
PAGO002089,CRED0238,2023-04-08,7939.04
PAGO002090,CRED0238,2023-05-16,7883.13
PAGO002091,CRED0238,2023-06-15,8937.13
PAGO002092,CRED0238,2023-07-22,9310.72
PAGO002093,CRED0238,2023-08-23,7449.36
PAGO002094,CRED0238,2023-09-30,8642.14
PAGO002095,CRED0238,2023-11-02,7520.78
PAGO002096,CRED0238,2023-12-05,7942.89
PAGO002097,CRED0238,2024-01-01,7184.13
PAGO002098,CRED0238,2024-02-04,6946.95
PAGO002099,CRED0238,2024-03-14,10769.24
PAGO002100,CRED0239,2025-02-11,2874.57
PAGO002101,CRED0239,2025-03-18,2329.41
PAGO002102,CRED0239,2025-04-13,3425.62
PAGO002103,CRED0239,2025-05-08,2521.52
PAGO002104,CRED0239,2025-06-05,2632.46
PAGO002105,CRED0239,2025-07-04,3132.03
PAGO002106,CRED0239,2025-07-29,3270.98
PAGO002107,CRED0240,2025-02-03,1953.5
PAGO002108,CRED0240,2025-03-10,1896.05
PAGO002109,CRED0240,2025-04-19,2348.65
PAGO002110,CRED0240,2025-05-28,1635.94
PAGO002111,CRED0241,2025-08-19,1912.49
PAGO002112,CRED0241,2025-09-17,1429.58
PAGO002113,CRED0241,2025-10-24,1440.25
PAGO002114,CRED0241,2025-12-03,1516.89
PAGO002115,CRED0241,2026-01-05,1958.86
PAGO002116,CRED0241,2026-01-30,1475.42
PAGO002117,CRED0241,2026-03-03,1658.17
PAGO002118,CRED0241,2026-04-11,1562.47
PAGO002119,CRED0241,2026-05-07,1529.11
PAGO002120,CRED0241,2026-06-04,1752.97
PAGO002121,CRED0241,2026-07-05,1719.38
PAGO002122,CRED0241,2026-08-08,2041.58
PAGO002123,CRED0241,2026-09-07,1828.08
PAGO002124,CRED0241,2026-10-03,1908.43
PAGO002125,CRED0241,2026-10-31,1566.75
PAGO002126,CRED0241,2026-12-04,2511.92
PAGO002127,CRED0242,2023-03-15,1944.36
PAGO002128,CRED0242,2023-04-15,2018.79
PAGO002129,CRED0242,2023-05-17,1787.69
PAGO002130,CRED0242,2023-06-21,1368.19
PAGO002131,CRED0242,2023-07-24,1754.95
PAGO002132,CRED0242,2023-08-30,1893.77
PAGO002133,CRED0242,2023-09-24,2015.77
PAGO002134,CRED0242,2023-11-03,796.05
PAGO002135,CRED0243,2024-03-26,1249.1
PAGO002136,CRED0243,2024-05-05,1161.71
PAGO002137,CRED0243,2024-06-09,1628.0
PAGO002138,CRED0243,2024-07-05,1144.14
PAGO002139,CRED0243,2024-08-03,1500.5
PAGO002140,CRED0243,2024-08-31,1180.83
PAGO002141,CRED0243,2024-10-02,1286.88
PAGO002142,CRED0243,2024-11-07,1558.38
PAGO002143,CRED0243,2024-12-16,1518.2
PAGO002144,CRED0243,2025-01-10,1493.79
PAGO002145,CRED0243,2025-02-15,1513.32
PAGO002146,CRED0243,2025-03-20,1610.12
PAGO002147,CRED0243,2025-04-29,1503.45
PAGO002148,CRED0243,2025-06-02,1412.41
PAGO002149,CRED0243,2025-07-12,1216.35
PAGO002150,CRED0243,2025-08-11,1412.9
PAGO002151,CRED0243,2025-09-15,1217.35
PAGO002152,CRED0244,2024-04-17,23770.49
PAGO002153,CRED0244,2024-05-17,18924.3
PAGO002154,CRED0244,2024-06-15,22404.86
PAGO002155,CRED0244,2024-07-18,23248.42
PAGO002156,CRED0244,2024-08-26,18300.86
PAGO002157,CRED0244,2024-10-02,25005.15
PAGO002158,CRED0244,2024-10-27,28420.86
PAGO002159,CRED0245,2023-02-05,2955.06
PAGO002160,CRED0245,2023-03-14,2378.24
PAGO002161,CRED0245,2023-04-23,3003.64
PAGO002162,CRED0245,2023-05-22,2837.81
PAGO002163,CRED0245,2023-06-26,2617.09
PAGO002164,CRED0245,2023-07-31,2292.0
PAGO002165,CRED0245,2023-08-27,2219.58
PAGO002166,CRED0245,2023-09-25,2366.04
PAGO002167,CRED0245,2023-10-21,2391.5
PAGO002168,CRED0245,2023-11-30,2380.14
PAGO002169,CRED0245,2023-12-26,2792.17
PAGO002170,CRED0245,2024-02-01,4347.3
PAGO002171,CRED0246,2024-06-27,10219.07
PAGO002172,CRED0246,2024-07-23,9335.57
PAGO002173,CRED0246,2024-08-19,7941.88
PAGO002174,CRED0246,2024-09-19,10477.27
PAGO002175,CRED0246,2024-10-16,9736.81
PAGO002176,CRED0246,2024-11-11,9314.15
PAGO002177,CRED0246,2024-12-19,11133.25
PAGO002178,CRED0246,2025-01-14,11139.63
PAGO002179,CRED0246,2025-02-16,9977.31
PAGO002180,CRED0246,2025-03-15,11182.29
PAGO002181,CRED0246,2025-04-11,11616.84
PAGO002182,CRED0246,2025-05-09,8289.6
PAGO002183,CRED0246,2025-06-10,9987.72
PAGO002184,CRED0246,2025-07-11,8652.14
PAGO002185,CRED0246,2025-08-12,10139.09
PAGO002186,CRED0246,2025-09-11,10093.31
PAGO002187,CRED0246,2025-10-19,10833.75
PAGO002188,CRED0246,2025-11-24,10551.21
PAGO002189,CRED0246,2026-01-01,11373.11
PAGO002190,CRED0246,2026-01-31,11016.62
PAGO002191,CRED0246,2026-03-09,9881.33
PAGO002192,CRED0246,2026-04-08,4090.05
PAGO002193,CRED0247,2023-10-27,1696.67
PAGO002194,CRED0247,2023-12-01,1892.79
PAGO002195,CRED0247,2024-01-08,1400.58
PAGO002196,CRED0248,2024-11-24,707.43
PAGO002197,CRED0248,2024-12-25,655.52
PAGO002198,CRED0248,2025-01-27,651.37
PAGO002199,CRED0248,2025-03-07,675.51
PAGO002200,CRED0248,2025-04-13,552.06
PAGO002201,CRED0248,2025-05-09,823.3
PAGO002202,CRED0248,2025-06-03,694.86
PAGO002203,CRED0248,2025-07-07,759.98
PAGO002204,CRED0249,2026-01-12,3488.3
PAGO002205,CRED0249,2026-02-16,3184.14
PAGO002206,CRED0249,2026-03-21,4597.54
PAGO002207,CRED0249,2026-04-19,3298.46
PAGO002208,CRED0249,2026-05-28,3710.11
PAGO002209,CRED0249,2026-06-26,3567.31
PAGO002210,CRED0249,2026-07-28,5716.27
PAGO002211,CRED0250,2025-12-17,9898.99
PAGO002212,CRED0250,2026-01-23,12156.93
PAGO002213,CRED0250,2026-02-23,12938.67
PAGO002214,CRED0250,2026-03-30,13216.15
PAGO002215,CRED0250,2026-04-29,11774.64
PAGO002216,CRED0250,2026-05-27,12280.75
PAGO002217,CRED0250,2026-06-30,9640.94
PAGO002218,CRED0250,2026-08-06,9835.45
PAGO002219,CRED0250,2026-09-01,13826.43
PAGO002220,CRED0250,2026-10-06,11110.52
PAGO002221,CRED0250,2026-11-13,11435.09
PAGO002222,CRED0250,2026-12-11,13579.96
PAGO002223,CRED0250,2027-01-12,13002.14
PAGO002224,CRED0250,2027-02-06,10924.97
PAGO002225,CRED0251,2023-04-29,62979.77
PAGO002226,CRED0252,2024-10-09,7661.88
PAGO002227,CRED0252,2024-11-10,7674.77
PAGO002228,CRED0252,2024-12-17,10589.86
PAGO002229,CRED0252,2025-01-13,7920.31
PAGO002230,CRED0252,2025-02-16,9931.62
PAGO002231,CRED0252,2025-03-17,7599.89
PAGO002232,CRED0252,2025-04-13,8824.84
PAGO002233,CRED0252,2025-05-09,11084.05
PAGO002234,CRED0253,2025-05-02,5716.99
PAGO002235,CRED0253,2025-05-31,6311.6
